Member_ID,Year,Snapshot_Type,Snapshot_Date,Segment,LAP_Days,Total_Txns,Total_Spend,Is_New_Member,FIRST_NAME,LAST_NAME,GENDER,Age_Range,Generation
M000132,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,William,Miller,M,25-34,Gen Z
M000132,2021,End,2021-12-31,Active,27.0,2,317.28,True,William,Miller,M,25-34,Gen Z
M000133,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,John,Brown,M,35-44,Millennial
M000133,2021,End,2021-12-31,Never Purchased,,0,0.0,True,John,Brown,M,35-44,Millennial
M000134,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Linda,Williams,F,35-44,Millennial
M000134,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Linda,Williams,F,35-44,Millennial
M000135,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mary,Davis,F,18-24,Gen Z
M000135,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Mary,Davis,F,18-24,Gen Z
M000136,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,William,Williams,M,55+,Gen X
M000136,2021,End,2021-12-31,Never Purchased,,0,0.0,False,William,Williams,M,55+,Gen X
M000137,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Karen,Johnson,F,45-54,Gen X
M000137,2021,End,2021-12-31,Active,10.0,5,470.86,True,Karen,Johnson,F,45-54,Gen X
M000138,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Christopher,Rodriguez,M,25-34,Millennial
M000138,2021,End,2021-12-31,Active,10.0,12,2805.02,True,Christopher,Rodriguez,M,25-34,Millennial
M000139,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,David,Martinez,M,25-34,Millennial
M000139,2021,End,2021-12-31,Never Purchased,,0,0.0,False,David,Martinez,M,25-34,Millennial
M000140,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Lisa,Garcia,F,25-34,Millennial
M000140,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Lisa,Garcia,F,25-34,Millennial
M000141,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Karen,Johnson,F,35-44,Millennial
M000141,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Karen,Johnson,F,35-44,Millennial
M000142,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Daniel,Martinez,M,45-54,Gen X
M000142,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Daniel,Martinez,M,45-54,Gen X
M000143,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Nancy,Davis,F,45-54,Gen X
M000143,2021,End,2021-12-31,Active,17.0,5,1349.15,True,Nancy,Davis,F,45-54,Gen X
M000144,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,John,Brown,M,55+,Boomer
M000144,2021,End,2021-12-31,Never Purchased,,0,0.0,False,John,Brown,M,55+,Boomer
M000145,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Jessica,Miller,F,35-44,Millennial
M000145,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Jessica,Miller,F,35-44,Millennial
M000146,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Elizabeth,Jones,F,55+,Boomer
M000146,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Elizabeth,Jones,F,55+,Boomer
M000147,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Linda,Martinez,F,55+,Boomer
M000147,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Linda,Martinez,F,55+,Boomer
M000148,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Matthew,Hernandez,M,45-54,Gen X
M000148,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Matthew,Hernandez,M,45-54,Gen X
M000149,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Patricia,Brown,F,25-34,Gen Z
M000149,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Patricia,Brown,F,25-34,Gen Z
M000150,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Matthew,Garcia,M,55+,Gen X
M000150,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Matthew,Garcia,M,55+,Gen X
M000151,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Anthony,Davis,M,18-24,Gen Z
M000151,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Anthony,Davis,M,18-24,Gen Z
M000152,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Robert,Wilson,M,45-54,Gen X
M000152,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Robert,Wilson,M,45-54,Gen X
M000153,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Linda,Anderson,F,25-34,Millennial
M000153,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Linda,Anderson,F,25-34,Millennial
M000154,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Robert,Johnson,M,25-34,Millennial
M000154,2021,End,2021-12-31,Active,17.0,10,1669.87,True,Robert,Johnson,M,25-34,Millennial
M000155,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Susan,Smith,F,45-54,Gen X
M000155,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Susan,Smith,F,45-54,Gen X
M000156,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,John,Garcia,M,25-34,Gen Z
M000156,2021,End,2021-12-31,Never Purchased,,0,0.0,True,John,Garcia,M,25-34,Gen Z
M000157,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Betty,Anderson,F,25-34,Gen Z
M000157,2021,End,2021-12-31,Active,18.0,8,1737.78,True,Betty,Anderson,F,25-34,Gen Z
M000158,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Christopher,Lopez,M,55+,Gen X
M000158,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Christopher,Lopez,M,55+,Gen X
M000159,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Richard,Hernandez,M,55+,Gen X
M000159,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Richard,Hernandez,M,55+,Gen X
M000160,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Anthony,Williams,M,35-44,Millennial
M000160,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Anthony,Williams,M,35-44,Millennial
M000161,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Christopher,Garcia,M,18-24,Gen Z
M000161,2021,End,2021-12-31,Never Purchased,,0,0.0,True,Christopher,Garcia,M,18-24,Gen Z
M000162,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mary,Hernandez,F,35-44,Millennial
M000162,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Mary,Hernandez,F,35-44,Millennial
M000163,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mark,Martinez,M,35-44,Millennial
M000163,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Mark,Martinez,M,35-44,Millennial
M000164,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Lisa,Williams,F,25-34,Gen Z
M000164,2021,End,2021-12-31,Active,5.0,10,2406.07,True,Lisa,Williams,F,25-34,Gen Z
M000165,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Elizabeth,Rodriguez,F,45-54,Gen X
M000165,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Elizabeth,Rodriguez,F,45-54,Gen X
M000166,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Matthew,Garcia,M,35-44,Millennial
M000166,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Matthew,Garcia,M,35-44,Millennial
M000167,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Betty,Davis,F,35-44,Millennial
M000167,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Betty,Davis,F,35-44,Millennial
M000168,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Christopher,Jones,M,35-44,Millennial
M000168,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Christopher,Jones,M,35-44,Millennial
M000169,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Linda,Lopez,F,45-54,Gen X
M000169,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Linda,Lopez,F,45-54,Gen X
M000170,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Michael,Hernandez,M,55+,Gen X
M000170,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Michael,Hernandez,M,55+,Gen X
M000171,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mary,Williams,F,18-24,Gen Z
M000171,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Mary,Williams,F,18-24,Gen Z
M000172,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Matthew,Davis,M,35-44,Millennial
M000172,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Matthew,Davis,M,35-44,Millennial
M000173,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Patricia,Johnson,F,18-24,Gen Z
M000173,2021,End,2021-12-31,Active,17.0,7,795.71,True,Patricia,Johnson,F,18-24,Gen Z
M000174,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Betty,Davis,F,25-34,Millennial
M000174,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Betty,Davis,F,25-34,Millennial
M000175,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Anthony,Davis,M,25-34,Gen Z
M000175,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Anthony,Davis,M,25-34,Gen Z
M000176,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Linda,Lopez,F,55+,Boomer
M000176,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Linda,Lopez,F,55+,Boomer
M000177,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,James,Wilson,M,45-54,Gen X
M000177,2021,End,2021-12-31,Never Purchased,,0,0.0,False,James,Wilson,M,45-54,Gen X
M000178,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Michael,Jones,M,45-54,Gen X
M000178,2021,End,2021-12-31,Active,25.0,6,1552.7,True,Michael,Jones,M,45-54,Gen X
M000179,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Thomas,Davis,M,55+,Boomer
M000179,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Thomas,Davis,M,55+,Boomer
M000180,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Michael,Rodriguez,M,25-34,Millennial
M000180,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Michael,Rodriguez,M,25-34,Millennial
M000181,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Robert,Brown,M,55+,Gen X
M000181,2021,End,2021-12-31,Active,10.0,10,1631.41,True,Robert,Brown,M,55+,Gen X
M000182,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Daniel,Martinez,M,25-34,Millennial
M000182,2021,End,2021-12-31,Active,30.0,1,61.15,True,Daniel,Martinez,M,25-34,Millennial
M000183,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Matthew,Wilson,M,55+,Gen X
M000183,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Matthew,Wilson,M,55+,Gen X
M000184,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Lisa,Jones,F,45-54,Gen X
M000184,2021,End,2021-12-31,Active,7.0,10,2045.48,True,Lisa,Jones,F,45-54,Gen X
M000185,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Sarah,Davis,F,25-34,Millennial
M000185,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Sarah,Davis,F,25-34,Millennial
M000186,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Karen,Rodriguez,F,25-34,Gen Z
M000186,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Karen,Rodriguez,F,25-34,Gen Z
M000187,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,John,Jones,M,35-44,Millennial
M000187,2021,End,2021-12-31,Never Purchased,,0,0.0,False,John,Jones,M,35-44,Millennial
M000188,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mark,Williams,M,45-54,Gen X
M000188,2021,End,2021-12-31,Active,11.0,5,729.91,True,Mark,Williams,M,45-54,Gen X
M000189,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Patricia,Brown,F,55+,Gen X
M000189,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Patricia,Brown,F,55+,Gen X
M000190,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Elizabeth,Rodriguez,F,18-24,Gen Z
M000190,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Elizabeth,Rodriguez,F,18-24,Gen Z
M000191,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mary,Martinez,F,55+,Gen X
M000191,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Mary,Martinez,F,55+,Gen X
M000192,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Nancy,Hernandez,F,55+,Gen X
M000192,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Nancy,Hernandez,F,55+,Gen X
M000193,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,James,Martinez,M,45-54,Gen X
M000193,2021,End,2021-12-31,Never Purchased,,0,0.0,False,James,Martinez,M,45-54,Gen X
M000194,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Karen,Davis,F,25-34,Millennial
M000194,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Karen,Davis,F,25-34,Millennial
M000195,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Nancy,Garcia,F,45-54,Gen X
M000195,2021,End,2021-12-31,Active,14.0,8,514.66,True,Nancy,Garcia,F,45-54,Gen X
M000196,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Richard,Martinez,M,35-44,Millennial
M000196,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Richard,Martinez,M,35-44,Millennial
M000197,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Daniel,Davis,M,25-34,Millennial
M000197,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Daniel,Davis,M,25-34,Millennial
M000198,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,James,Smith,M,45-54,Gen X
M000198,2021,End,2021-12-31,Never Purchased,,0,0.0,False,James,Smith,M,45-54,Gen X
M000199,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Betty,Lopez,F,18-24,Gen Z
M000199,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Betty,Lopez,F,18-24,Gen Z
M000200,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Susan,Williams,F,45-54,Gen X
M000200,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Susan,Williams,F,45-54,Gen X
M000201,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Robert,Rodriguez,M,35-44,Millennial
M000201,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Robert,Rodriguez,M,35-44,Millennial
M000202,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Elizabeth,Johnson,F,55+,Gen X
M000202,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Elizabeth,Johnson,F,55+,Gen X
M000203,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Betty,Johnson,F,35-44,Millennial
M000203,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Betty,Johnson,F,35-44,Millennial
M000204,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Linda,Johnson,F,55+,Gen X
M000204,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Linda,Johnson,F,55+,Gen X
M000205,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Michael,Miller,M,35-44,Millennial
M000205,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Michael,Miller,M,35-44,Millennial
M000206,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Sarah,Hernandez,F,25-34,Millennial
M000206,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Sarah,Hernandez,F,25-34,Millennial
M000207,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,David,Miller,M,25-34,Millennial
M000207,2021,End,2021-12-31,Active,16.0,3,533.7,True,David,Miller,M,25-34,Millennial
M000208,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,William,Jones,M,45-54,Gen X
M000208,2021,End,2021-12-31,Never Purchased,,0,0.0,False,William,Jones,M,45-54,Gen X
M000209,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mark,Johnson,M,35-44,Millennial
M000209,2021,End,2021-12-31,Active,3.0,5,456.88,True,Mark,Johnson,M,35-44,Millennial
M000210,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Nancy,Hernandez,F,25-34,Millennial
M000210,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Nancy,Hernandez,F,25-34,Millennial
M000211,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Lisa,Johnson,F,25-34,Millennial
M000211,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Lisa,Johnson,F,25-34,Millennial
M000212,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Margaret,Jones,F,35-44,Millennial
M000212,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Margaret,Jones,F,35-44,Millennial
M000213,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Matthew,Johnson,M,45-54,Gen X
M000213,2021,End,2021-12-31,Active,19.0,8,2326.04,True,Matthew,Johnson,M,45-54,Gen X
M000214,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Nancy,Brown,F,25-34,Millennial
M000214,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Nancy,Brown,F,25-34,Millennial
M000215,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Margaret,Rodriguez,F,55+,Boomer
M000215,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Margaret,Rodriguez,F,55+,Boomer
M000216,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Jennifer,Martinez,F,25-34,Gen Z
M000216,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Jennifer,Martinez,F,25-34,Gen Z
M000217,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Karen,Davis,F,25-34,Gen Z
M000217,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Karen,Davis,F,25-34,Gen Z
M000218,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Thomas,Williams,M,45-54,Gen X
M000218,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Thomas,Williams,M,45-54,Gen X
M000219,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Betty,Smith,F,45-54,Gen X
M000219,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Betty,Smith,F,45-54,Gen X
M000220,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Christopher,Smith,M,18-24,Gen Z
M000220,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Christopher,Smith,M,18-24,Gen Z
M000221,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Susan,Miller,F,45-54,Gen X
M000221,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Susan,Miller,F,45-54,Gen X
M000222,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Karen,Williams,F,25-34,Millennial
M000222,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Karen,Williams,F,25-34,Millennial
M000223,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,James,Davis,M,35-44,Millennial
M000223,2021,End,2021-12-31,Never Purchased,,0,0.0,False,James,Davis,M,35-44,Millennial
M000224,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,James,Brown,M,18-24,Gen Z
M000224,2021,End,2021-12-31,Active,16.0,6,995.48,True,James,Brown,M,18-24,Gen Z
M000225,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Richard,Davis,M,25-34,Millennial
M000225,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Richard,Davis,M,25-34,Millennial
M000226,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Nancy,Martinez,F,55+,Boomer
M000226,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Nancy,Martinez,F,55+,Boomer
M000227,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mary,Rodriguez,F,55+,Gen X
M000227,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Mary,Rodriguez,F,55+,Gen X
M000228,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Margaret,Rodriguez,F,35-44,Millennial
M000228,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Margaret,Rodriguez,F,35-44,Millennial
M000229,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Patricia,Anderson,F,25-34,Millennial
M000229,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Patricia,Anderson,F,25-34,Millennial
M000230,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Richard,Brown,M,35-44,Millennial
M000230,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Richard,Brown,M,35-44,Millennial
M000231,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,John,Jones,M,35-44,Millennial
M000231,2021,End,2021-12-31,Never Purchased,,0,0.0,False,John,Jones,M,35-44,Millennial
M000232,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Thomas,Brown,M,35-44,Millennial
M000232,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Thomas,Brown,M,35-44,Millennial
M000233,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Richard,Brown,M,55+,Gen X
M000233,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Richard,Brown,M,55+,Gen X
M000234,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Karen,Davis,F,45-54,Gen X
M000234,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Karen,Davis,F,45-54,Gen X
M000235,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Anthony,Williams,M,18-24,Gen Z
M000235,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Anthony,Williams,M,18-24,Gen Z
M000236,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Richard,Martinez,M,35-44,Millennial
M000236,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Richard,Martinez,M,35-44,Millennial
M000237,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Sarah,Williams,F,35-44,Millennial
M000237,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Sarah,Williams,F,35-44,Millennial
M000238,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Michael,Anderson,M,55+,Boomer
M000238,2021,End,2021-12-31,Active,22.0,4,978.88,True,Michael,Anderson,M,55+,Boomer
M000239,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,James,Rodriguez,M,45-54,Gen X
M000239,2021,End,2021-12-31,Active,16.0,5,754.04,True,James,Rodriguez,M,45-54,Gen X
M000240,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mary,Smith,F,45-54,Gen X
M000240,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Mary,Smith,F,45-54,Gen X
M000241,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Christopher,Williams,M,35-44,Millennial
M000241,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Christopher,Williams,M,35-44,Millennial
M000242,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Jessica,Davis,F,55+,Gen X
M000242,2021,End,2021-12-31,Active,25.0,42,6834.87,True,Jessica,Davis,F,55+,Gen X
M000243,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Karen,Davis,F,18-24,Gen Z
M000243,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Karen,Davis,F,18-24,Gen Z
M000244,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Nancy,Anderson,F,25-34,Gen Z
M000244,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Nancy,Anderson,F,25-34,Gen Z
M000245,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Matthew,Jones,M,45-54,Gen X
M000245,2021,End,2021-12-31,Active,12.0,1,179.15,True,Matthew,Jones,M,45-54,Gen X
M000246,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Mark,Anderson,M,55+,Boomer
M000246,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Mark,Anderson,M,55+,Boomer
M000247,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Lisa,Rodriguez,F,35-44,Millennial
M000247,2021,End,2021-12-31,Active,9.0,6,427.76,True,Lisa,Rodriguez,F,35-44,Millennial
M000248,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Michael,Garcia,M,55+,Gen X
M000248,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Michael,Garcia,M,55+,Gen X
M000249,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,William,Rodriguez,M,35-44,Millennial
M000249,2021,End,2021-12-31,Never Purchased,,0,0.0,False,William,Rodriguez,M,35-44,Millennial
M000250,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Anthony,Johnson,M,25-34,Gen Z
M000250,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Anthony,Johnson,M,25-34,Gen Z
M000251,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,John,Jones,M,45-54,Gen X
M000251,2021,End,2021-12-31,Never Purchased,,0,0.0,False,John,Jones,M,45-54,Gen X
M000252,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Jennifer,Smith,F,25-34,Gen Z
M000252,2021,End,2021-12-31,Active,17.0,5,1296.18,True,Jennifer,Smith,F,25-34,Gen Z
M000253,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Margaret,Johnson,F,55+,Gen X
M000253,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Margaret,Johnson,F,55+,Gen X
M000254,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,Elizabeth,Davis,F,25-34,Gen Z
M000254,2021,End,2021-12-31,Never Purchased,,0,0.0,False,Elizabeth,Davis,F,25-34,Gen Z
M000255,2021,Start,2021-01-01,Never Purchased,,0,0.0,False,William,Jones,M,35-44,Millennial
M000255,2021,End,2021-12-31,Active,23.0,1,52.83,True,William,Jones,M,35-44,Millennial
